Site_ID,Grade_Description,Date,Price,Unleaded Gas Cost,Diesel Cost,Midgrade Gas Cost,Premium Gas Cost
10808,Unleaded Gas,2019-01-01,1.7690000000000001,1.3237,1.176108701716922,1.409889251341857,1.5342568391969431
10808,Midgrade Gas,2019-01-01,2.129,1.3237,1.176108701716922,1.409889251341857,1.5342568391969431
10808,Premium Gas,2019-01-01,2.319,1.3237,1.176108701716922,1.409889251341857,1.5342568391969431
10818,Unleaded Gas,2019-01-01,2.099,1.3237,1.176108701716922,1.409889251341857,1.5342568391969431
10818,Midgrade Gas,2019-01-01,2.5989999999999998,1.3237,1.176108701716922,1.409889251341857,1.5342568391969431
10818,Premium Gas,2019-01-01,2.8489999999999998,1.3237,1.176108701716922,1.409889251341857,1.5342568391969431
10838,Unleaded Gas,2019-01-01,1.739,1.3237,1.176108701716922,1.409889251341857,1.5342568391969431
10838,Midgrade Gas,2019-01-01,2.039,1.3237,1.176108701716922,1.409889251341857,1.5342568391969431
10838,Premium Gas,2019-01-01,2.339,1.3237,1.176108701716922,1.409889251341857,1.5342568391969431
10808,Unleaded Gas,2019-01-02,1.7590000000000001,1.3256,1.201517226960882,1.434353061317839,1.535803129323199
10808,Midgrade Gas,2019-01-02,2.119,1.3256,1.201517226960882,1.434353061317839,1.535803129323199
10808,Premium Gas,2019-01-02,2.309,1.3256,1.201517226960882,1.434353061317839,1.535803129323199
10818,Unleaded Gas,2019-01-02,2.099,1.3256,1.201517226960882,1.434353061317839,1.535803129323199
10818,Midgrade Gas,2019-01-02,2.5989999999999998,1.3256,1.201517226960882,1.434353061317839,1.535803129323199
10818,Premium Gas,2019-01-02,2.8489999999999998,1.3256,1.201517226960882,1.434353061317839,1.535803129323199
10838,Unleaded Gas,2019-01-02,1.739,1.3256,1.201517226960882,1.434353061317839,1.535803129323199
10838,Midgrade Gas,2019-01-02,2.039,1.3256,1.201517226960882,1.434353061317839,1.535803129323199
10838,Premium Gas,2019-01-02,2.339,1.3256,1.201517226960882,1.434353061317839,1.535803129323199
10808,Unleaded Gas,2019-01-03,1.749,1.3495,1.225238569782116,1.454955269170925,1.55348387636058
10808,Midgrade Gas,2019-01-03,2.109,1.3495,1.225238569782116,1.454955269170925,1.55348387636058
10808,Premium Gas,2019-01-03,2.299,1.3495,1.225238569782116,1.454955269170925,1.55348387636058
10818,Unleaded Gas,2019-01-03,2.099,1.3495,1.225238569782116,1.454955269170925,1.55348387636058
10818,Midgrade Gas,2019-01-03,2.5989999999999998,1.3495,1.225238569782116,1.454955269170925,1.55348387636058
10818,Premium Gas,2019-01-03,2.8489999999999998,1.3495,1.225238569782116,1.454955269170925,1.55348387636058
10838,Unleaded Gas,2019-01-03,1.739,1.3495,1.225238569782116,1.454955269170925,1.55348387636058
10838,Midgrade Gas,2019-01-03,2.039,1.3495,1.225238569782116,1.454955269170925,1.55348387636058
10838,Premium Gas,2019-01-03,2.339,1.3495,1.225238569782116,1.454955269170925,1.55348387636058
10808,Unleaded Gas,2019-01-04,1.749,1.3478,1.1709618912937119,1.453068571386114,1.5526865355690942
10808,Midgrade Gas,2019-01-04,2.109,1.3478,1.1709618912937119,1.453068571386114,1.5526865355690942
10808,Premium Gas,2019-01-04,2.299,1.3478,1.1709618912937119,1.453068571386114,1.5526865355690942
10818,Unleaded Gas,2019-01-04,2.099,1.3478,1.1709618912937119,1.453068571386114,1.5526865355690942
10818,Midgrade Gas,2019-01-04,2.5989999999999998,1.3478,1.1709618912937119,1.453068571386114,1.5526865355690942
10818,Premium Gas,2019-01-04,2.8489999999999998,1.3478,1.1709618912937119,1.453068571386114,1.5526865355690942
10838,Unleaded Gas,2019-01-04,1.739,1.3478,1.1709618912937119,1.453068571386114,1.5526865355690942
10838,Midgrade Gas,2019-01-04,2.039,1.3478,1.1709618912937119,1.453068571386114,1.5526865355690942
10838,Premium Gas,2019-01-04,2.339,1.3478,1.1709618912937119,1.453068571386114,1.5526865355690942
10808,Unleaded Gas,2019-01-05,1.749,1.3478,1.2124434697415678,1.462782963209041,1.551201549602859
10808,Midgrade Gas,2019-01-05,2.109,1.3478,1.2124434697415678,1.462782963209041,1.551201549602859
10808,Premium Gas,2019-01-05,2.299,1.3478,1.2124434697415678,1.462782963209041,1.551201549602859
10818,Unleaded Gas,2019-01-05,2.099,1.3478,1.2124434697415678,1.462782963209041,1.551201549602859
10818,Midgrade Gas,2019-01-05,2.5989999999999998,1.3478,1.2124434697415678,1.462782963209041,1.551201549602859
10818,Premium Gas,2019-01-05,2.8489999999999998,1.3478,1.2124434697415678,1.462782963209041,1.551201549602859
10838,Unleaded Gas,2019-01-05,1.739,1.3478,1.2124434697415678,1.462782963209041,1.551201549602859
10838,Midgrade Gas,2019-01-05,2.039,1.3478,1.2124434697415678,1.462782963209041,1.551201549602859
10838,Premium Gas,2019-01-05,2.339,1.3478,1.2124434697415678,1.462782963209041,1.551201549602859
10808,Unleaded Gas,2019-01-06,1.749,1.3478,1.226479115702398,1.425495949478075,1.564167252930068
10808,Midgrade Gas,2019-01-06,2.109,1.3478,1.226479115702398,1.425495949478075,1.564167252930068
10808,Premium Gas,2019-01-06,2.299,1.3478,1.226479115702398,1.425495949478075,1.564167252930068
10818,Unleaded Gas,2019-01-06,2.099,1.3478,1.226479115702398,1.425495949478075,1.564167252930068
10818,Midgrade Gas,2019-01-06,2.5989999999999998,1.3478,1.226479115702398,1.425495949478075,1.564167252930068
10818,Premium Gas,2019-01-06,2.8489999999999998,1.3478,1.226479115702398,1.425495949478075,1.564167252930068
10838,Unleaded Gas,2019-01-06,1.739,1.3478,1.226479115702398,1.425495949478075,1.564167252930068
10838,Midgrade Gas,2019-01-06,2.039,1.3478,1.226479115702398,1.425495949478075,1.564167252930068
10838,Premium Gas,2019-01-06,2.339,1.3478,1.226479115702398,1.425495949478075,1.564167252930068
10808,Unleaded Gas,2019-01-07,1.739,1.3408,1.161004057432711,1.435418330155499,1.535297452061623
10808,Midgrade Gas,2019-01-07,2.099,1.3408,1.161004057432711,1.435418330155499,1.535297452061623
10808,Premium Gas,2019-01-07,2.289,1.3408,1.161004057432711,1.435418330155499,1.535297452061623
10818,Unleaded Gas,2019-01-07,2.099,1.3408,1.161004057432711,1.435418330155499,1.535297452061623
10818,Midgrade Gas,2019-01-07,2.5989999999999998,1.3408,1.161004057432711,1.435418330155499,1.535297452061623
10818,Premium Gas,2019-01-07,2.8489999999999998,1.3408,1.161004057432711,1.435418330155499,1.535297452061623
10838,Unleaded Gas,2019-01-07,1.899,1.3408,1.161004057432711,1.435418330155499,1.535297452061623
10838,Midgrade Gas,2019-01-07,2.199,1.3408,1.161004057432711,1.435418330155499,1.535297452061623
10838,Premium Gas,2019-01-07,2.499,1.3408,1.161004057432711,1.435418330155499,1.535297452061623
10808,Unleaded Gas,2019-01-08,1.739,1.3626,1.239848587058857,1.48467611202728,1.5376954233109952
10808,Midgrade Gas,2019-01-08,2.099,1.3626,1.239848587058857,1.48467611202728,1.5376954233109952
10808,Premium Gas,2019-01-08,2.289,1.3626,1.239848587058857,1.48467611202728,1.5376954233109952
10818,Unleaded Gas,2019-01-08,2.099,1.3626,1.239848587058857,1.48467611202728,1.5376954233109952
10818,Midgrade Gas,2019-01-08,2.5989999999999998,1.3626,1.239848587058857,1.48467611202728,1.5376954233109952
10818,Premium Gas,2019-01-08,2.8489999999999998,1.3626,1.239848587058857,1.48467611202728,1.5376954233109952
10838,Unleaded Gas,2019-01-08,1.899,1.3626,1.239848587058857,1.48467611202728,1.5376954233109952
10838,Midgrade Gas,2019-01-08,2.199,1.3626,1.239848587058857,1.48467611202728,1.5376954233109952
10838,Premium Gas,2019-01-08,2.499,1.3626,1.239848587058857,1.48467611202728,1.5376954233109952
10808,Unleaded Gas,2019-01-09,1.739,1.4254,1.26790131837558,1.5047839601287618,1.6150688032988458
10808,Midgrade Gas,2019-01-09,2.099,1.4254,1.26790131837558,1.5047839601287618,1.6150688032988458
10808,Premium Gas,2019-01-09,2.289,1.4254,1.26790131837558,1.5047839601287618,1.6150688032988458
10818,Unleaded Gas,2019-01-09,2.099,1.4254,1.26790131837558,1.5047839601287618,1.6150688032988458
10818,Midgrade Gas,2019-01-09,2.5989999999999998,1.4254,1.26790131837558,1.5047839601287618,1.6150688032988458
10818,Premium Gas,2019-01-09,2.8489999999999998,1.4254,1.26790131837558,1.5047839601287618,1.6150688032988458
10838,Unleaded Gas,2019-01-09,1.919,1.4254,1.26790131837558,1.5047839601287618,1.6150688032988458
10838,Midgrade Gas,2019-01-09,2.219,1.4254,1.26790131837558,1.5047839601287618,1.6150688032988458
10838,Premium Gas,2019-01-09,2.519,1.4254,1.26790131837558,1.5047839601287618,1.6150688032988458
10808,Unleaded Gas,2019-01-10,1.739,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10808,Midgrade Gas,2019-01-10,2.099,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10808,Premium Gas,2019-01-10,2.289,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10818,Unleaded Gas,2019-01-10,2.099,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10818,Midgrade Gas,2019-01-10,2.5989999999999998,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10818,Premium Gas,2019-01-10,2.8489999999999998,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10838,Unleaded Gas,2019-01-10,1.889,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10838,Midgrade Gas,2019-01-10,2.189,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10838,Premium Gas,2019-01-10,2.489,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10808,Unleaded Gas,2019-01-11,1.739,1.4007,1.2658413131318993,1.478013808999024,1.571487409688346
10808,Midgrade Gas,2019-01-11,2.099,1.4007,1.2658413131318993,1.478013808999024,1.571487409688346
10808,Premium Gas,2019-01-11,2.289,1.4007,1.2658413131318993,1.478013808999024,1.571487409688346
10818,Unleaded Gas,2019-01-11,2.099,1.4007,1.2658413131318993,1.478013808999024,1.571487409688346
10818,Midgrade Gas,2019-01-11,2.5989999999999998,1.4007,1.2658413131318993,1.478013808999024,1.571487409688346
10818,Premium Gas,2019-01-11,2.8489999999999998,1.4007,1.2658413131318993,1.478013808999024,1.571487409688346
10838,Unleaded Gas,2019-01-11,1.889,1.4007,1.2658413131318993,1.478013808999024,1.571487409688346
10838,Midgrade Gas,2019-01-11,2.189,1.4007,1.2658413131318993,1.478013808999024,1.571487409688346
10838,Premium Gas,2019-01-11,2.489,1.4007,1.2658413131318993,1.478013808999024,1.571487409688346
10808,Unleaded Gas,2019-01-12,1.739,1.4007,1.259654547434114,1.4748387278726318,1.608657553020679
10808,Midgrade Gas,2019-01-12,2.099,1.4007,1.259654547434114,1.4748387278726318,1.608657553020679
10808,Premium Gas,2019-01-12,2.289,1.4007,1.259654547434114,1.4748387278726318,1.608657553020679
10818,Unleaded Gas,2019-01-12,2.099,1.4007,1.259654547434114,1.4748387278726318,1.608657553020679
10818,Midgrade Gas,2019-01-12,2.5989999999999998,1.4007,1.259654547434114,1.4748387278726318,1.608657553020679
10818,Premium Gas,2019-01-12,2.8489999999999998,1.4007,1.259654547434114,1.4748387278726318,1.608657553020679
10838,Unleaded Gas,2019-01-12,1.889,1.4007,1.259654547434114,1.4748387278726318,1.608657553020679
10838,Midgrade Gas,2019-01-12,2.189,1.4007,1.259654547434114,1.4748387278726318,1.608657553020679
10838,Premium Gas,2019-01-12,2.489,1.4007,1.259654547434114,1.4748387278726318,1.608657553020679
10808,Unleaded Gas,2019-01-13,1.739,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10808,Midgrade Gas,2019-01-13,2.099,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10808,Premium Gas,2019-01-13,2.289,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10818,Unleaded Gas,2019-01-13,2.099,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10818,Midgrade Gas,2019-01-13,2.5989999999999998,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10818,Premium Gas,2019-01-13,2.8489999999999998,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10838,Unleaded Gas,2019-01-13,1.889,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10838,Midgrade Gas,2019-01-13,2.189,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10838,Premium Gas,2019-01-13,2.489,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10808,Unleaded Gas,2019-01-14,1.7590000000000001,1.3638,1.208839360332303,1.439758750005811,1.5548185344610361
10808,Midgrade Gas,2019-01-14,2.119,1.3638,1.208839360332303,1.439758750005811,1.5548185344610361
10808,Premium Gas,2019-01-14,2.309,1.3638,1.208839360332303,1.439758750005811,1.5548185344610361
10818,Unleaded Gas,2019-01-14,2.099,1.3638,1.208839360332303,1.439758750005811,1.5548185344610361
10818,Midgrade Gas,2019-01-14,2.5989999999999998,1.3638,1.208839360332303,1.439758750005811,1.5548185344610361
10818,Premium Gas,2019-01-14,2.8489999999999998,1.3638,1.208839360332303,1.439758750005811,1.5548185344610361
10838,Unleaded Gas,2019-01-14,1.879,1.3638,1.208839360332303,1.439758750005811,1.5548185344610361
10838,Midgrade Gas,2019-01-14,2.1790000000000003,1.3638,1.208839360332303,1.439758750005811,1.5548185344610361
10838,Premium Gas,2019-01-14,2.479,1.3638,1.208839360332303,1.439758750005811,1.5548185344610361
10808,Unleaded Gas,2019-01-15,1.7790000000000001,1.4114,1.246826734886132,1.5277880230207,1.6087532892810181
10808,Midgrade Gas,2019-01-15,2.1390000000000002,1.4114,1.246826734886132,1.5277880230207,1.6087532892810181
10808,Premium Gas,2019-01-15,2.329,1.4114,1.246826734886132,1.5277880230207,1.6087532892810181
10818,Unleaded Gas,2019-01-15,2.099,1.4114,1.246826734886132,1.5277880230207,1.6087532892810181
10818,Midgrade Gas,2019-01-15,2.5989999999999998,1.4114,1.246826734886132,1.5277880230207,1.6087532892810181
10818,Premium Gas,2019-01-15,2.8489999999999998,1.4114,1.246826734886132,1.5277880230207,1.6087532892810181
10838,Unleaded Gas,2019-01-15,1.879,1.4114,1.246826734886132,1.5277880230207,1.6087532892810181
10838,Midgrade Gas,2019-01-15,2.1790000000000003,1.4114,1.246826734886132,1.5277880230207,1.6087532892810181
10838,Premium Gas,2019-01-15,2.479,1.4114,1.246826734886132,1.5277880230207,1.6087532892810181
10808,Unleaded Gas,2019-01-16,1.7790000000000001,1.4159,1.2608447764083741,1.52560087538939,1.594235740817711
10808,Midgrade Gas,2019-01-16,2.1390000000000002,1.4159,1.2608447764083741,1.52560087538939,1.594235740817711
10808,Premium Gas,2019-01-16,2.329,1.4159,1.2608447764083741,1.52560087538939,1.594235740817711
10818,Unleaded Gas,2019-01-16,2.099,1.4159,1.2608447764083741,1.52560087538939,1.594235740817711
10818,Midgrade Gas,2019-01-16,2.5989999999999998,1.4159,1.2608447764083741,1.52560087538939,1.594235740817711
10818,Premium Gas,2019-01-16,2.8489999999999998,1.4159,1.2608447764083741,1.52560087538939,1.594235740817711
10838,Unleaded Gas,2019-01-16,1.949,1.4159,1.2608447764083741,1.52560087538939,1.594235740817711
10838,Midgrade Gas,2019-01-16,2.249,1.4159,1.2608447764083741,1.52560087538939,1.594235740817711
10838,Premium Gas,2019-01-16,2.549,1.4159,1.2608447764083741,1.52560087538939,1.594235740817711
10808,Unleaded Gas,2019-01-17,1.7990000000000002,1.43,1.2824053104408077,1.526840406563133,1.655877999095246
10808,Midgrade Gas,2019-01-17,2.1590000000000003,1.43,1.2824053104408077,1.526840406563133,1.655877999095246
10808,Premium Gas,2019-01-17,2.349,1.43,1.2824053104408077,1.526840406563133,1.655877999095246
10818,Unleaded Gas,2019-01-17,2.099,1.43,1.2824053104408077,1.526840406563133,1.655877999095246
10818,Midgrade Gas,2019-01-17,2.5989999999999998,1.43,1.2824053104408077,1.526840406563133,1.655877999095246
10818,Premium Gas,2019-01-17,2.8489999999999998,1.43,1.2824053104408077,1.526840406563133,1.655877999095246
10838,Unleaded Gas,2019-01-17,1.949,1.43,1.2824053104408077,1.526840406563133,1.655877999095246
10838,Midgrade Gas,2019-01-17,2.249,1.43,1.2824053104408077,1.526840406563133,1.655877999095246
10838,Premium Gas,2019-01-17,2.549,1.43,1.2824053104408077,1.526840406563133,1.655877999095246
10808,Unleaded Gas,2019-01-18,1.7990000000000002,1.4528,1.2881777909278869,1.5808259536067018,1.658336460531876
10808,Midgrade Gas,2019-01-18,2.1590000000000003,1.4528,1.2881777909278869,1.5808259536067018,1.658336460531876
10808,Premium Gas,2019-01-18,2.349,1.4528,1.2881777909278869,1.5808259536067018,1.658336460531876
10818,Unleaded Gas,2019-01-18,2.099,1.4528,1.2881777909278869,1.5808259536067018,1.658336460531876
10818,Midgrade Gas,2019-01-18,2.5989999999999998,1.4528,1.2881777909278869,1.5808259536067018,1.658336460531876
10818,Premium Gas,2019-01-18,2.8489999999999998,1.4528,1.2881777909278869,1.5808259536067018,1.658336460531876
10838,Unleaded Gas,2019-01-18,1.949,1.4528,1.2881777909278869,1.5808259536067018,1.658336460531876
10838,Midgrade Gas,2019-01-18,2.249,1.4528,1.2881777909278869,1.5808259536067018,1.658336460531876
10838,Premium Gas,2019-01-18,2.549,1.4528,1.2881777909278869,1.5808259536067018,1.658336460531876
10808,Unleaded Gas,2019-01-19,1.7990000000000002,1.4528,1.283142308995314,1.57316566673778,1.674192764602788
10808,Midgrade Gas,2019-01-19,2.1590000000000003,1.4528,1.283142308995314,1.57316566673778,1.674192764602788
10808,Premium Gas,2019-01-19,2.349,1.4528,1.283142308995314,1.57316566673778,1.674192764602788
10818,Unleaded Gas,2019-01-19,2.099,1.4528,1.283142308995314,1.57316566673778,1.674192764602788
10818,Midgrade Gas,2019-01-19,2.5989999999999998,1.4528,1.283142308995314,1.57316566673778,1.674192764602788
10818,Premium Gas,2019-01-19,2.8489999999999998,1.4528,1.283142308995314,1.57316566673778,1.674192764602788
10838,Unleaded Gas,2019-01-19,1.949,1.4528,1.283142308995314,1.57316566673778,1.674192764602788
10838,Midgrade Gas,2019-01-19,2.249,1.4528,1.283142308995314,1.57316566673778,1.674192764602788
10838,Premium Gas,2019-01-19,2.549,1.4528,1.283142308995314,1.57316566673778,1.674192764602788
10808,Unleaded Gas,2019-01-20,1.7990000000000002,1.4528,1.308494219628349,1.5611809315552938,1.6688460326261818
10808,Midgrade Gas,2019-01-20,2.1590000000000003,1.4528,1.308494219628349,1.5611809315552938,1.6688460326261818
10808,Premium Gas,2019-01-20,2.349,1.4528,1.308494219628349,1.5611809315552938,1.6688460326261818
10818,Unleaded Gas,2019-01-20,2.099,1.4528,1.308494219628349,1.5611809315552938,1.6688460326261818
10818,Midgrade Gas,2019-01-20,2.5989999999999998,1.4528,1.308494219628349,1.5611809315552938,1.6688460326261818
10818,Premium Gas,2019-01-20,2.8489999999999998,1.4528,1.308494219628349,1.5611809315552938,1.6688460326261818
10838,Unleaded Gas,2019-01-20,1.949,1.4528,1.308494219628349,1.5611809315552938,1.6688460326261818
10838,Midgrade Gas,2019-01-20,2.249,1.4528,1.308494219628349,1.5611809315552938,1.6688460326261818
10838,Premium Gas,2019-01-20,2.549,1.4528,1.308494219628349,1.5611809315552938,1.6688460326261818
10808,Unleaded Gas,2019-01-21,1.7990000000000002,1.4528,1.317386985129863,1.551011460853927,1.6709576876575134
10808,Midgrade Gas,2019-01-21,2.1590000000000003,1.4528,1.317386985129863,1.551011460853927,1.6709576876575134
10808,Premium Gas,2019-01-21,2.349,1.4528,1.317386985129863,1.551011460853927,1.6709576876575134
10818,Unleaded Gas,2019-01-21,2.099,1.4528,1.317386985129863,1.551011460853927,1.6709576876575134
10818,Midgrade Gas,2019-01-21,2.5989999999999998,1.4528,1.317386985129863,1.551011460853927,1.6709576876575134
10818,Premium Gas,2019-01-21,2.8489999999999998,1.4528,1.317386985129863,1.551011460853927,1.6709576876575134
10838,Unleaded Gas,2019-01-21,1.999,1.4528,1.317386985129863,1.551011460853927,1.6709576876575134
10838,Midgrade Gas,2019-01-21,2.299,1.4528,1.317386985129863,1.551011460853927,1.6709576876575134
10838,Premium Gas,2019-01-21,2.5989999999999998,1.4528,1.317386985129863,1.551011460853927,1.6709576876575134
10808,Unleaded Gas,2019-01-22,1.7990000000000002,1.4015,1.2716135089015592,1.5158444696255031,1.592057877705432
10808,Midgrade Gas,2019-01-22,2.1590000000000003,1.4015,1.2716135089015592,1.5158444696255031,1.592057877705432
10808,Premium Gas,2019-01-22,2.349,1.4015,1.2716135089015592,1.5158444696255031,1.592057877705432
10818,Unleaded Gas,2019-01-22,2.099,1.4015,1.2716135089015592,1.5158444696255031,1.592057877705432
10818,Midgrade Gas,2019-01-22,2.5989999999999998,1.4015,1.2716135089015592,1.5158444696255031,1.592057877705432
10818,Premium Gas,2019-01-22,2.8489999999999998,1.4015,1.2716135089015592,1.5158444696255031,1.592057877705432
10838,Unleaded Gas,2019-01-22,1.999,1.4015,1.2716135089015592,1.5158444696255031,1.592057877705432
10838,Midgrade Gas,2019-01-22,2.299,1.4015,1.2716135089015592,1.5158444696255031,1.592057877705432
10838,Premium Gas,2019-01-22,2.5989999999999998,1.4015,1.2716135089015592,1.5158444696255031,1.592057877705432
10808,Unleaded Gas,2019-01-23,1.7990000000000002,1.3857,1.244483977255225,1.465942019649595,1.587185114698298
10808,Midgrade Gas,2019-01-23,2.1590000000000003,1.3857,1.244483977255225,1.465942019649595,1.587185114698298
10808,Premium Gas,2019-01-23,2.349,1.3857,1.244483977255225,1.465942019649595,1.587185114698298
10818,Unleaded Gas,2019-01-23,2.099,1.3857,1.244483977255225,1.465942019649595,1.587185114698298
10818,Midgrade Gas,2019-01-23,2.5989999999999998,1.3857,1.244483977255225,1.465942019649595,1.587185114698298
10818,Premium Gas,2019-01-23,2.8489999999999998,1.3857,1.244483977255225,1.465942019649595,1.587185114698298
10838,Unleaded Gas,2019-01-23,1.999,1.3857,1.244483977255225,1.465942019649595,1.587185114698298
10838,Midgrade Gas,2019-01-23,2.299,1.3857,1.244483977255225,1.465942019649595,1.587185114698298
10838,Premium Gas,2019-01-23,2.5989999999999998,1.3857,1.244483977255225,1.465942019649595,1.587185114698298
10808,Unleaded Gas,2019-01-24,1.7990000000000002,1.3876,1.262678125586733,1.5015748788112768,1.5708626870647067
10808,Midgrade Gas,2019-01-24,2.1590000000000003,1.3876,1.262678125586733,1.5015748788112768,1.5708626870647067
10808,Premium Gas,2019-01-24,2.349,1.3876,1.262678125586733,1.5015748788112768,1.5708626870647067
10818,Unleaded Gas,2019-01-24,2.099,1.3876,1.262678125586733,1.5015748788112768,1.5708626870647067
10818,Midgrade Gas,2019-01-24,2.5989999999999998,1.3876,1.262678125586733,1.5015748788112768,1.5708626870647067
10818,Premium Gas,2019-01-24,2.8489999999999998,1.3876,1.262678125586733,1.5015748788112768,1.5708626870647067
10838,Unleaded Gas,2019-01-24,1.999,1.3876,1.262678125586733,1.5015748788112768,1.5708626870647067
10838,Midgrade Gas,2019-01-24,2.299,1.3876,1.262678125586733,1.5015748788112768,1.5708626870647067
10838,Premium Gas,2019-01-24,2.5989999999999998,1.3876,1.262678125586733,1.5015748788112768,1.5708626870647067
10808,Unleaded Gas,2019-01-25,1.7990000000000002,1.3894,1.237205730137043,1.5144889458274469,1.612482163757645
10808,Midgrade Gas,2019-01-25,2.1590000000000003,1.3894,1.237205730137043,1.5144889458274469,1.612482163757645
10808,Premium Gas,2019-01-25,2.349,1.3894,1.237205730137043,1.5144889458274469,1.612482163757645
10818,Unleaded Gas,2019-01-25,2.099,1.3894,1.237205730137043,1.5144889458274469,1.612482163757645
10818,Midgrade Gas,2019-01-25,2.5989999999999998,1.3894,1.237205730137043,1.5144889458274469,1.612482163757645
10818,Premium Gas,2019-01-25,2.8489999999999998,1.3894,1.237205730137043,1.5144889458274469,1.612482163757645
10838,Unleaded Gas,2019-01-25,1.959,1.3894,1.237205730137043,1.5144889458274469,1.612482163757645
10838,Midgrade Gas,2019-01-25,2.259,1.3894,1.237205730137043,1.5144889458274469,1.612482163757645
10838,Premium Gas,2019-01-25,2.559,1.3894,1.237205730137043,1.5144889458274469,1.612482163757645
10808,Unleaded Gas,2019-01-26,1.7990000000000002,1.3894,1.24103284543436,1.4941231341386207,1.6151920270599418
10808,Midgrade Gas,2019-01-26,2.1590000000000003,1.3894,1.24103284543436,1.4941231341386207,1.6151920270599418
10808,Premium Gas,2019-01-26,2.349,1.3894,1.24103284543436,1.4941231341386207,1.6151920270599418
10818,Unleaded Gas,2019-01-26,2.099,1.3894,1.24103284543436,1.4941231341386207,1.6151920270599418
10818,Midgrade Gas,2019-01-26,2.5989999999999998,1.3894,1.24103284543436,1.4941231341386207,1.6151920270599418
10818,Premium Gas,2019-01-26,2.8489999999999998,1.3894,1.24103284543436,1.4941231341386207,1.6151920270599418
10838,Unleaded Gas,2019-01-26,1.959,1.3894,1.24103284543436,1.4941231341386207,1.6151920270599418
10838,Midgrade Gas,2019-01-26,2.259,1.3894,1.24103284543436,1.4941231341386207,1.6151920270599418
10838,Premium Gas,2019-01-26,2.559,1.3894,1.24103284543436,1.4941231341386207,1.6151920270599418
10808,Unleaded Gas,2019-01-27,1.7990000000000002,1.3894,1.21029193857275,1.4841817845176908,1.562338147969544
10808,Midgrade Gas,2019-01-27,2.1590000000000003,1.3894,1.21029193857275,1.4841817845176908,1.562338147969544
10808,Premium Gas,2019-01-27,2.349,1.3894,1.21029193857275,1.4841817845176908,1.562338147969544
10818,Unleaded Gas,2019-01-27,2.099,1.3894,1.21029193857275,1.4841817845176908,1.562338147969544
10818,Midgrade Gas,2019-01-27,2.5989999999999998,1.3894,1.21029193857275,1.4841817845176908,1.562338147969544
10818,Premium Gas,2019-01-27,2.8489999999999998,1.3894,1.21029193857275,1.4841817845176908,1.562338147969544
10838,Unleaded Gas,2019-01-27,1.959,1.3894,1.21029193857275,1.4841817845176908,1.562338147969544
10838,Midgrade Gas,2019-01-27,2.259,1.3894,1.21029193857275,1.4841817845176908,1.562338147969544
10838,Premium Gas,2019-01-27,2.559,1.3894,1.21029193857275,1.4841817845176908,1.562338147969544
10808,Unleaded Gas,2019-01-28,1.7790000000000001,1.3331,1.1987044899346309,1.432752067213319,1.52328480412662
10808,Midgrade Gas,2019-01-28,2.1390000000000002,1.3331,1.1987044899346309,1.432752067213319,1.52328480412662
10808,Premium Gas,2019-01-28,2.329,1.3331,1.1987044899346309,1.432752067213319,1.52328480412662
10818,Unleaded Gas,2019-01-28,2.099,1.3331,1.1987044899346309,1.432752067213319,1.52328480412662
10818,Midgrade Gas,2019-01-28,2.5989999999999998,1.3331,1.1987044899346309,1.432752067213319,1.52328480412662
10818,Premium Gas,2019-01-28,2.8489999999999998,1.3331,1.1987044899346309,1.432752067213319,1.52328480412662
10838,Unleaded Gas,2019-01-28,1.959,1.3331,1.1987044899346309,1.432752067213319,1.52328480412662
10838,Midgrade Gas,2019-01-28,2.259,1.3331,1.1987044899346309,1.432752067213319,1.52328480412662
10838,Premium Gas,2019-01-28,2.559,1.3331,1.1987044899346309,1.432752067213319,1.52328480412662
10808,Unleaded Gas,2019-01-29,1.7590000000000001,1.3509,1.1794439276648678,1.4617368409471592,1.5667461158256983
10808,Midgrade Gas,2019-01-29,2.119,1.3509,1.1794439276648678,1.4617368409471592,1.5667461158256983
10808,Premium Gas,2019-01-29,2.309,1.3509,1.1794439276648678,1.4617368409471592,1.5667461158256983
10818,Unleaded Gas,2019-01-29,2.059,1.3509,1.1794439276648678,1.4617368409471592,1.5667461158256983
